CodMarca,CodModelo,CodAno,PrecoFipe,ChaveFipe
29,7186,2016-1,"R$ 79.581,00",29 7186 2016-1
22,8444,2020-1,"R$ 65.087,00",22 8444 2020-1
26,7830,2017-1,"R$ 94.433,00",26 7830 2017-1
21,5066,2016-1,"R$ 63.119,00",21 5066 2016-1
44,7743,2019-1,"R$ 82.555,00",44 7743 2019-1
56,8251,2020-1,"R$ 69.480,00",56 8251 2020-1
21,7475,2018-1,"R$ 95.787,00",21 7475 2018-1
59,8643,2021-1,"R$ 121.026,00",59 8643 2021-1
59,7818,2017-1,"R$ 50.049,00",59 7818 2017-1
22,6324,2017-1,"R$ 110.739,00",22 6324 2017-1
22,6324,2018-1,"R$ 121.324,00",22 6324 2018-1
22,6521,2016-1,"R$ 53.666,00",22 6521 2016-1
29,7187,2019-3,"R$ 136.490,00",29 7187 2019-3
29,7187,2020-3,"R$ 145.894,00",29 7187 2020-3
25,1241,1998-1,"R$ 15.424,00",25 1241 1998-1
25,6326,2014-1,"R$ 68.710,00",25 6326 2014-1
26,6355,2019-1,"R$ 72.640,00",26 6355 2019-1
25,9732,2022-1,"R$ 114.779,00",25 9732 2022-1
56,8251,2021-1,"R$ 80.732,00",56 8251 2021-1
21,8236,2019-1,"R$ 95.752,00",21 8236 2019-1
22,850,2001-3,"R$ 44.442,00",22 850 2001-3
48,8248,2020-1,"R$ 64.475,00",48 8248 2020-1
43,4294,2013-1,"R$ 41.168,00",43 4294 2013-1
21,8046,2018-1,"R$ 106.124,00",21 8046 2018-1
48,8021,2018-1,"R$ 45.598,00",48 8021 2018-1
26,8854,2020-1,"R$ 59.903,00",26 8854 2020-1
13,7423,2019-1,"R$ 68.246,00",13 7423 2019-1
59,8183,2019-3,"R$ 226.303,00",59 8183 2019-3
156,6869,2018-1,"R$ 143.869,00",156 6869 2018-1
43,7595,2019-1,"R$ 83.359,00",43 7595 2019-1
29,7191,2019-3,"R$ 147.246,00",29 7191 2019-3
156,5075,2014-1,"R$ 132.507,00",156 5075 2014-1
33,6328,2015-1,"R$ 137.854,00",33 6328 2015-1
59,7566,2021-1,"R$ 71.403,00",59 7566 2021-1
26,6208,2014-1,"R$ 52.355,00",26 6208 2014-1
59,6799,2016-1,"R$ 49.538,00",59 6799 2016-1
59,6717,2014-1,"R$ 38.654,00",59 6717 2014-1
21,7504,2016-1,"R$ 47.523,00",21 7504 2016-1
21,5273,2012-1,"R$ 31.952,00",21 5273 2012-1
7,7256,2018-1,"R$ 173.813,00",7 7256 2018-1
59,5513,2012-1,"R$ 56.250,00",59 5513 2012-1
43,7595,2018-1,"R$ 78.804,00",43 7595 2018-1
7,6090,2015-1,"R$ 110.440,00",7 6090 2015-1
59,6809,2018-1,"R$ 51.902,00",59 6809 2018-1
59,7050,2016-1,"R$ 42.521,00",59 7050 2016-1
22,6422,2015-1,"R$ 42.602,00",22 6422 2015-1
59,8112,2019-1,"R$ 60.002,00",59 8112 2019-1
13,7118,2015-1,"R$ 52.811,00",13 7118 2015-1
59,8113,2018-1,"R$ 61.938,00",59 8113 2018-1
48,7811,2019-1,"R$ 48.158,00",48 7811 2019-1
48,5674,2014-1,"R$ 51.695,00",48 5674 2014-1
21,5068,2016-1,"R$ 50.406,00",21 5068 2016-1
31,6442,2019-1,"R$ 84.245,00",31 6442 2019-1
59,6788,2015-1,"R$ 40.346,00",59 6788 2015-1
156,7720,2021-1,"R$ 254.620,00",156 7720 2021-1
44,8106,2019-3,"R$ 124.396,00",44 8106 2019-3
33,6328,2014-1,"R$ 129.965,00",33 6328 2014-1
21,4316,2013-1,"R$ 21.733,00",21 4316 2013-1
59,6786,2016-1,"R$ 41.533,00",59 6786 2016-1
25,1248,1996-1,"R$ 20.071,00",25 1248 1996-1
48,4481,2008-1,"R$ 20.183,00",48 4481 2008-1
59,7493,2016-1,"R$ 81.850,00",59 7493 2016-1
59,5084,2010-1,"R$ 33.302,00",59 5084 2010-1
48,7808,2019-1,"R$ 45.650,00",48 7808 2019-1
43,7839,2017-1,"R$ 83.723,00",43 7839 2017-1
48,4643,2010-1,"R$ 18.065,00",48 4643 2010-1
21,5619,2014-1,"R$ 43.302,00",21 5619 2014-1
29,7188,2018-1,"R$ 82.328,00",29 7188 2018-1
43,7166,2019-1,"R$ 51.158,00",43 7166 2019-1
26,7346,2015-1,"R$ 76.707,00",26 7346 2015-1
56,2238,1992-3,"R$ 14.167,00",56 2238 1992-3
23,3968,2011-1,"R$ 32.921,00",23 3968 2011-1
59,2391,2009-1,"R$ 26.302,00",59 2391 2009-1
48,6892,2016-1,"R$ 36.458,00",48 6892 2016-1
13,8078,2019-3,"R$ 124.602,00",13 8078 2019-3
21,5273,2013-1,"R$ 36.327,00",21 5273 2013-1
48,4644,2010-1,"R$ 19.234,00",48 4644 2010-1
59,7322,2018-1,"R$ 55.719,00",59 7322 2018-1
48,4310,2010-1,"R$ 29.120,00",48 4310 2010-1
23,3968,2009-1,"R$ 29.097,00",23 3968 2009-1
21,6662,2014-1,"R$ 52.250,00",21 6662 2014-1
21,5273,2011-1,"R$ 29.930,00",21 5273 2011-1
6,6414,2014-1,"R$ 150.401,00",6 6414 2014-1
44,4720,2011-1,"R$ 24.354,00",44 4720 2011-1
59,5655,2012-1,"R$ 40.306,00",59 5655 2012-1
21,5068,2012-1,"R$ 37.169,00",21 5068 2012-1
59,2458,2001-1,"R$ 16.020,00",59 2458 2001-1
21,600,2004-1,"R$ 21.237,00",21 600 2004-1
25,1248,1995-1,"R$ 19.524,00",25 1248 1995-1
39,7308,2017-1,"R$ 148.309,00",39 7308 2017-1
21,560,2000-1,"R$ 11.614,00",21 560 2000-1
21,5068,2015-1,"R$ 47.633,00",21 5068 2015-1
23,4676,2010-1,"R$ 60.238,00",23 4676 2010-1
48,7847,2017-1,"R$ 45.450,00",48 7847 2017-1
13,7587,2017-1,"R$ 47.147,00",13 7587 2017-1
22,896,2003-1,"R$ 42.363,00",22 896 2003-1
48,4508,2009-1,"R$ 24.874,00",48 4508 2009-1
44,8106,2020-3,"R$ 134.763,00",44 8106 2020-3
59,6934,2015-1,"R$ 44.363,00",59 6934 2015-1
48,2005,2006-1,"R$ 17.439,00",48 2005 2006-1
22,859,2011-3,"R$ 78.548,00",22 859 2011-3
59,5009,2012-1,"R$ 41.945,00",59 5009 2012-1
59,6799,2017-1,"R$ 59.381,00",59 6799 2017-1
48,6893,2015-1,"R$ 42.216,00",48 6893 2015-1
23,3968,2007-1,"R$ 24.779,00",23 3968 2007-1
44,4720,2010-1,"R$ 21.734,00",44 4720 2010-1
23,4259,2011-1,"R$ 33.167,00",23 4259 2011-1
22,733,1996-3,"R$ 46.405,00",22 733 1996-3
41,5503,2015-1,"R$ 76.445,00",41 5503 2015-1
59,8487,2019-1,"R$ 113.335,00",59 8487 2019-1
21,8237,2020-1,"R$ 123.949,00",21 8237 2020-1
29,8056,2020-1,"R$ 110.527,00",29 8056 2020-1
29,9613,2022-3,"R$ 303.708,00",29 9613 2022-3
59,7566,2019-1,"R$ 60.206,00",59 7566 2019-1
59,8427,2022-1,"R$ 95.242,00",59 8427 2022-1
44,7267,2023-1,"R$ 102.839,00",44 7267 2023-1
58,2296,1992-1,"R$ 6.283,00",58 2296 1992-1
21,4766,2013-1,"R$ 27.842,00",21 4766 2013-1
44,4986,2010-1,"R$ 25.433,00",44 4986 2010-1
23,7098,2017-1,"R$ 66.652,00",23 7098 2017-1
23,981,1995-1,"R$ 50.364,00",23 981 1995-1
6,8584,2020-1,"R$ 261.448,00",6 8584 2020-1
39,4832,2009-1,"R$ 66.613,00",39 4832 2009-1
23,4381,2008-1,"R$ 20.814,00",23 4381 2008-1
23,9048,2023-1,"R$ 146.799,00",23 9048 2023-1
22,6464,2017-1,"R$ 70.120,00",22 6464 2017-1
47,9322,2023-1,"R$ 731.254,00",47 9322 2023-1
59,7269,2017-1,"R$ 50.981,00",59 7269 2017-1
59,6935,2017-1,"R$ 52.931,00",59 6935 2017-1
48,5672,2014-1,"R$ 50.445,00",48 5672 2014-1
23,9230,2023-1,"R$ 137.471,00",23 9230 2023-1
161,9533,2022-1,"R$ 104.155,00",161 9533 2022-1
41,9148,2021-1,"R$ 159.012,00",41 9148 2021-1
41,8968,2020-1,"R$ 145.625,00",41 8968 2020-1
6,68,2001-1,"R$ 23.042,00",6 68 2001-1
48,9545,2021-1,"R$ 126.157,00",48 9545 2021-1
21,5301,2012-1,"R$ 32.777,00",21 5301 2012-1
48,6400,2023-3,"R$ 168.965,00",48 6400 2023-3
29,7186,2018-1,"R$ 87.585,00",29 7186 2018-1
48,9545,2022-1,"R$ 133.631,00",48 9545 2022-1
29,7191,2021-3,"R$ 171.581,00",29 7191 2021-3
59,4668,2010-1,"R$ 33.152,00",59 4668 2010-1
22,751,2002-1,"R$ 36.498,00",22 751 2002-1
23,7791,2020-1,"R$ 129.454,00",23 7791 2020-1
6,7255,2019-1,"R$ 156.997,00",6 7255 2019-1
7,8277,2019-1,"R$ 250.195,00",7 8277 2019-1
39,9289,2020-1,"R$ 376.850,00",39 9289 2020-1
13,7426,2018-1,"R$ 103.751,00",13 7426 2018-1
26,8951,2021-1,"R$ 93.082,00",26 8951 2021-1
59,8112,2020-1,"R$ 62.408,00",59 8112 2020-1
59,6800,2017-1,"R$ 61.440,00",59 6800 2017-1
22,6382,2016-1,"R$ 88.568,00",22 6382 2016-1
43,5253,2011-1,"R$ 34.451,00",43 5253 2011-1
59,6796,2018-1,"R$ 48.815,00",59 6796 2018-1
21,7949,2021-3,"R$ 160.602,00",21 7949 2021-3
26,9589,2018-1,"R$ 87.019,00",26 9589 2018-1
39,1527,1996-3,"R$ 24.107,00",39 1527 1996-3
6,8771,2019-1,"R$ 207.383,00",6 8771 2019-1
21,9208,2021-1,"R$ 80.857,00",21 9208 2021-1
13,7423,2017-1,"R$ 58.657,00",13 7423 2017-1
21,9210,2021-1,"R$ 64.555,00",21 9210 2021-1
156,5502,2015-1,"R$ 105.570,00",156 5502 2015-1
48,5674,2012-1,"R$ 44.638,00",48 5674 2012-1
41,6544,2017-1,"R$ 96.921,00",41 6544 2017-1
48,5676,2017-1,"R$ 68.309,00",48 5676 2017-1
6,52,2001-1,"R$ 17.995,00",6 52 2001-1
48,7993,2020-1,"R$ 83.652,00",48 7993 2020-1
48,8788,2020-1,"R$ 70.660,00",48 8788 2020-1
48,8022,2019-1,"R$ 40.630,00",48 8022 2019-1
48,8793,2020-1,"R$ 71.904,00",48 8793 2020-1
26,6209,2014-1,"R$ 51.335,00",26 6209 2014-1
7,155,1995-1,"R$ 30.595,00",7 155 1995-1
7,5269,2014-1,"R$ 85.022,00",7 5269 2014-1
23,6747,2014-1,"R$ 28.652,00",23 6747 2014-1
56,6470,2015-1,"R$ 95.989,00",56 6470 2015-1
59,2413,2008-1,"R$ 16.422,00",59 2413 2008-1
22,7753,2017-1,"R$ 51.643,00",22 7753 2017-1
22,6382,2015-1,"R$ 81.742,00",22 6382 2015-1
21,4826,2013-1,"R$ 28.530,00",21 4826 2013-1
59,4729,2011-1,"R$ 36.999,00",59 4729 2011-1
33,6328,2012-1,"R$ 113.562,00",33 6328 2012-1
23,8822,2020-1,"R$ 56.526,00",23 8822 2020-1
157,5403,2011-1,"R$ 69.432,00",157 5403 2011-1
6,52,2003-1,"R$ 22.586,00",6 52 2003-1
59,6799,2019-1,"R$ 65.721,00",59 6799 2019-1
59,5514,2014-1,"R$ 77.652,00",59 5514 2014-1
13,6776,2015-1,"R$ 44.348,00",13 6776 2015-1
44,5901,2013-1,"R$ 35.484,00",44 5901 2013-1
13,6776,2016-1,"R$ 49.669,00",13 6776 2016-1
55,7815,2018-1,"R$ 92.723,00",55 7815 2018-1
59,6717,2016-1,"R$ 46.365,00",59 6717 2016-1
55,2167,2001-1,"R$ 30.013,00",55 2167 2001-1
28,7506,2018-1,"R$ 281.273,00",28 7506 2018-1
59,6810,2016-1,"R$ 45.133,00",59 6810 2016-1
29,7186,2017-1,"R$ 83.382,00",29 7186 2017-1
29,5248,2012-1,"R$ 74.823,00",29 5248 2012-1
48,4504,2012-1,"R$ 24.300,00",48 4504 2012-1
23,8886,2020-1,"R$ 126.702,00",23 8886 2020-1
21,6836,2015-1,"R$ 34.223,00",21 6836 2015-1
48,6895,2015-1,"R$ 39.986,00",48 6895 2015-1
59,5115,2011-1,"R$ 51.230,00",59 5115 2011-1
48,5674,2016-1,"R$ 63.523,00",48 5674 2016-1
13,4315,2009-1,"R$ 20.965,00",13 4315 2009-1
21,3884,2012-1,"R$ 39.363,00",21 3884 2012-1
59,2566,2004-1,"R$ 29.975,00",59 2566 2004-1
48,6894,2015-1,"R$ 36.022,00",48 6894 2015-1
26,5212,2013-1,"R$ 71.328,00",26 5212 2013-1
156,5075,2010-1,"R$ 79.771,00",156 5075 2010-1
59,4352,2009-1,"R$ 31.452,00",59 4352 2009-1
7,8946,2022-1,"R$ 252.753,00",7 8946 2022-1
48,7808,2018-1,"R$ 43.775,00",48 7808 2018-1
59,6718,2017-1,"R$ 45.870,00",59 6718 2017-1
21,552,2008-1,"R$ 24.098,00",21 552 2008-1
23,7098,2023-1,"R$ 117.371,00",23 7098 2023-1
29,7189,2015-1,"R$ 68.292,00",29 7189 2015-1
23,3968,2010-1,"R$ 31.367,00",23 3968 2010-1
23,1097,2006-1,"R$ 25.692,00",23 1097 2006-1
48,6649,2015-1,"R$ 43.072,00",48 6649 2015-1
21,3967,2007-1,"R$ 19.240,00",21 3967 2007-1
48,6894,2016-1,"R$ 37.434,00",48 6894 2016-1
59,2535,2011-1,"R$ 33.072,00",59 2535 2011-1
48,5672,2013-1,"R$ 47.438,00",48 5672 2013-1
23,1033,2009-1,"R$ 23.020,00",23 1033 2009-1
13,5612,2012-1,"R$ 34.672,00",13 5612 2012-1
59,6799,2021-1,"R$ 78.386,00",59 6799 2021-1
21,3966,2014-1,"R$ 31.358,00",21 3966 2014-1
22,767,2004-3,"R$ 147.072,00",22 767 2004-3
22,814,2007-1,"R$ 17.754,00",22 814 2007-1
21,5068,2013-1,"R$ 39.616,00",21 5068 2013-1
59,5084,2012-1,"R$ 36.807,00",59 5084 2012-1
48,4067,2007-1,"R$ 21.519,00",48 4067 2007-1
43,9231,2022-1,"R$ 102.727,00",43 9231 2022-1
48,7810,2020-1,"R$ 48.593,00",48 7810 2020-1
59,5514,2012-1,"R$ 63.466,00",59 5514 2012-1
21,7949,2019-3,"R$ 136.003,00",21 7949 2019-3
59,5009,2011-1,"R$ 39.933,00",59 5009 2011-1
22,8987,2020-1,"R$ 459.729,00",22 8987 2020-1
26,8898,2022-1,"R$ 78.557,00",26 8898 2022-1
26,7830,2021-1,"R$ 119.514,00",26 7830 2021-1
13,7585,2018-1,"R$ 48.988,00",13 7585 2018-1
21,634,1995-1,"R$ 8.596,00",21 634 1995-1
44,4720,2009-1,"R$ 20.508,00",44 4720 2009-1
23,8892,2021-1,"R$ 87.157,00",23 8892 2021-1
48,3906,2006-1,"R$ 18.591,00",48 3906 2006-1
13,8078,2022-3,"R$ 152.428,00",13 8078 2022-3
26,6208,2019-1,"R$ 75.521,00",26 6208 2019-1
21,9108,2022-1,"R$ 97.959,00",21 9108 2022-1
23,1198,2015-1,"R$ 285.917,00",23 1198 2015-1
31,5252,2012-1,"R$ 69.120,00",31 5252 2012-1
29,9747,2022-1,"R$ 124.960,00",29 9747 2022-1
59,5513,2014-1,"R$ 66.409,00",59 5513 2014-1
44,8243,2020-1,"R$ 183.434,00",44 8243 2020-1
6,130,2001-1,"R$ 160.387,00",6 130 2001-1
59,5082,2013-1,"R$ 33.922,00",59 5082 2013-1
56,8935,2021-1,"R$ 80.120,00",56 8935 2021-1
22,4058,2010-3,"R$ 151.155,00",22 4058 2010-3
59,5221,2013-1,"R$ 57.962,00",59 5221 2013-1
39,1681,2012-3,"R$ 79.772,00",39 1681 2012-3
161,9838,2023-1,"R$ 202.137,00",161 9838 2023-1
48,6892,2017-1,"R$ 40.383,00",48 6892 2017-1
26,8854,2022-1,"R$ 68.504,00",26 8854 2022-1
48,8021,2021-1,"R$ 53.374,00",48 8021 2021-1
22,6164,2019-3,"R$ 204.625,00",22 6164 2019-3
59,7523,2018-1,"R$ 51.935,00",59 7523 2018-1
59,8113,2021-1,"R$ 71.016,00",59 8113 2021-1
23,4381,2011-1,"R$ 26.320,00",23 4381 2011-1
6,5410,2012-1,"R$ 224.103,00",6 5410 2012-1
21,546,2004-1,"R$ 19.750,00",21 546 2004-1
7,7256,2020-1,"R$ 266.029,00",7 7256 2020-1
25,9678,2022-1,"R$ 122.158,00",25 9678 2022-1
43,9231,2021-1,"R$ 97.656,00",43 9231 2021-1
29,7188,2021-1,"R$ 101.485,00",29 7188 2021-1
59,6799,2020-1,"R$ 68.300,00",59 6799 2020-1
59,7566,2022-1,"R$ 81.164,00",59 7566 2022-1
7,9079,2020-1,"R$ 329.811,00",7 9079 2020-1
58,2296,1993-1,"R$ 6.460,00",58 2296 1993-1
28,6588,2014-1,"R$ 372.391,00",28 6588 2014-1
48,4387,2012-1,"R$ 21.760,00",48 4387 2012-1
59,8427,2021-1,"R$ 87.392,00",59 8427 2021-1
29,5455,2011-1,"R$ 71.113,00",29 5455 2011-1
48,5676,2019-1,"R$ 73.843,00",48 5676 2019-1
39,7975,2017-1,"R$ 183.141,00",39 7975 2017-1
6,6201,2013-1,"R$ 80.213,00",6 6201 2013-1
39,8780,2019-1,"R$ 314.043,00",39 8780 2019-1
43,7166,2018-1,"R$ 47.209,00",43 7166 2018-1
22,6919,2019-1,"R$ 52.640,00",22 6919 2019-1
6,8560,2019-1,"R$ 186.167,00",6 8560 2019-1
44,7552,2020-1,"R$ 53.763,00",44 7552 2020-1
25,7898,2018-1,"R$ 110.087,00",25 7898 2018-1
26,7698,2017-1,"R$ 64.085,00",26 7698 2017-1
6,6573,2016-1,"R$ 149.641,00",6 6573 2016-1
59,8113,2019-1,"R$ 63.988,00",59 8113 2019-1
39,8780,2020-1,"R$ 328.552,00",39 8780 2020-1
33,5145,2014-3,"R$ 251.009,00",33 5145 2014-3
41,5733,2012-1,"R$ 46.654,00",41 5733 2012-1
44,8106,2021-3,"R$ 138.953,00",44 8106 2021-3
26,6694,2014-1,"R$ 105.330,00",26 6694 2014-1
48,4504,2014-1,"R$ 30.699,00",48 4504 2014-1
59,5084,2011-1,"R$ 34.652,00",59 5084 2011-1
29,7187,2016-3,"R$ 104.197,00",29 7187 2016-3
7,5590,2013-1,"R$ 212.826,00",7 5590 2013-1
22,6919,2018-1,"R$ 50.469,00",22 6919 2018-1
59,6716,2015-1,"R$ 43.150,00",59 6716 2015-1
39,7975,2018-1,"R$ 188.305,00",39 7975 2018-1
22,6163,2014-1,"R$ 93.017,00",22 6163 2014-1
22,6161,2015-1,"R$ 59.101,00",22 6161 2015-1
23,5108,2019-1,"R$ 66.302,00",23 5108 2019-1
56,8250,2019-1,"R$ 63.213,00",56 8250 2019-1
26,6208,2016-1,"R$ 62.857,00",26 6208 2016-1
59,6938,2015-1,"R$ 49.982,00",59 6938 2015-1
22,6422,2016-1,"R$ 46.351,00",22 6422 2016-1
21,5273,2014-1,"R$ 38.911,00",21 5273 2014-1
59,7326,2017-1,"R$ 59.052,00",59 7326 2017-1
59,5599,2016-1,"R$ 51.772,00",59 5599 2016-1
33,5145,2015-3,"R$ 298.436,00",33 5145 2015-3
33,6466,2013-1,"R$ 125.404,00",33 6466 2013-1
44,5427,2014-1,"R$ 52.438,00",44 5427 2014-1
22,8446,2019-1,"R$ 60.993,00",22 8446 2019-1
48,7810,2019-1,"R$ 45.444,00",48 7810 2019-1
29,7187,2017-3,"R$ 116.215,00",29 7187 2017-3
48,8248,2018-1,"R$ 57.091,00",48 8248 2018-1
59,3916,2011-1,"R$ 36.820,00",59 3916 2011-1
48,5511,2011-1,"R$ 38.874,00",48 5511 2011-1
59,5261,2012-3,"R$ 108.120,00",59 5261 2012-3
21,7542,2016-1,"R$ 56.870,00",21 7542 2016-1
48,4203,2013-1,"R$ 33.854,00",48 4203 2013-1
23,5108,2011-1,"R$ 39.054,00",23 5108 2011-1
48,4506,2013-1,"R$ 30.221,00",48 4506 2013-1
59,3916,2009-1,"R$ 32.502,00",59 3916 2009-1
48,8248,2019-1,"R$ 59.069,00",48 8248 2019-1
48,4507,2011-1,"R$ 28.092,00",48 4507 2011-1
12,3882,2008-1,"R$ 29.026,00",12 3882 2008-1
17,406,2007-3,"R$ 140.420,00",17 406 2007-3
48,4310,2012-1,"R$ 32.812,00",48 4310 2012-1
21,5412,2015-1,"R$ 37.702,00",21 5412 2015-1
21,649,2002-1,"R$ 9.381,00",21 649 2002-1
59,6935,2015-1,"R$ 46.464,00",59 6935 2015-1
21,612,2001-1,"R$ 16.471,00",21 612 2001-1
48,4506,2011-1,"R$ 25.481,00",48 4506 2011-1
59,2566,2005-1,"R$ 32.060,00",59 2566 2005-1
48,4387,2013-1,"R$ 23.683,00",48 4387 2013-1
21,5293,2014-1,"R$ 37.881,00",21 5293 2014-1
13,8737,2020-1,"R$ 78.972,00",13 8737 2020-1
48,5672,2015-1,"R$ 53.299,00",48 5672 2015-1
43,4404,2012-1,"R$ 29.647,00",43 4404 2012-1
22,6521,2014-1,"R$ 42.521,00",22 6521 2014-1
25,6270,2013-1,"R$ 54.017,00",25 6270 2013-1
22,786,2005-1,"R$ 17.598,00",22 786 2005-1
21,4826,2010-1,"R$ 24.791,00",21 4826 2010-1
21,4766,2009-1,"R$ 21.101,00",21 4766 2009-1
48,5676,2016-1,"R$ 60.760,00",48 5676 2016-1
26,7697,2017-1,"R$ 53.623,00",26 7697 2017-1
48,4644,2009-1,"R$ 18.652,00",48 4644 2009-1
33,8459,2020-3,"R$ 563.504,00",33 8459 2020-3
25,8212,2019-1,"R$ 81.391,00",25 8212 2019-1
6,8560,2020-1,"R$ 203.887,00",6 8560 2020-1
6,9290,2020-1,"R$ 608.767,00",6 9290 2020-1
6,8585,2019-1,"R$ 265.648,00",6 8585 2019-1
56,8938,2022-1,"R$ 104.510,00",56 8938 2022-1
48,7843,2018-1,"R$ 53.412,00",48 7843 2018-1
26,8052,2022-1,"R$ 196.148,00",26 8052 2022-1
47,7517,2021-1,"R$ 560.202,00",47 7517 2021-1
44,4794,2012-1,"R$ 23.074,00",44 4794 2012-1
33,1458,2000-1,"R$ 27.714,00",33 1458 2000-1
59,8183,2022-3,"R$ 299.614,00",59 8183 2022-3
39,7886,2019-1,"R$ 401.251,00",39 7886 2019-1
39,7397,2019-1,"R$ 205.400,00",39 7397 2019-1
48,9063,2023-1,"R$ 104.082,00",48 9063 2023-1
59,6936,2018-1,"R$ 54.946,00",59 6936 2018-1
56,8249,2021-1,"R$ 81.619,00",56 8249 2021-1
23,8822,2021-1,"R$ 63.126,00",23 8822 2021-1
26,9589,2020-1,"R$ 94.652,00",26 9589 2020-1
44,7552,2018-1,"R$ 46.287,00",44 7552 2018-1
26,6355,2017-1,"R$ 65.270,00",26 6355 2017-1
56,8934,2020-1,"R$ 85.954,00",56 8934 2020-1
21,6957,2019-1,"R$ 45.148,00",21 6957 2019-1
22,6324,2016-1,"R$ 95.698,00",22 6324 2016-1
25,1241,1997-1,"R$ 14.442,00",25 1241 1997-1
44,7552,2019-1,"R$ 51.213,00",44 7552 2019-1
156,7357,2018-1,"R$ 205.565,00",156 7357 2018-1
33,7796,2017-3,"R$ 209.651,00",33 7796 2017-3
59,5599,2014-1,"R$ 43.272,00",59 5599 2014-1
59,2456,2002-1,"R$ 13.390,00",59 2456 2002-1
13,5609,2015-1,"R$ 48.112,00",13 5609 2015-1
59,8183,2020-3,"R$ 245.061,00",59 8183 2020-3
43,4404,2008-1,"R$ 22.633,00",43 4404 2008-1
33,8413,2018-1,"R$ 259.686,00",33 8413 2018-1
48,5674,2017-1,"R$ 67.902,00",48 5674 2017-1
31,5252,2014-1,"R$ 96.051,00",31 5252 2014-1
39,6929,2016-1,"R$ 132.569,00",39 6929 2016-1
21,6957,2020-1,"R$ 49.262,00",21 6957 2020-1
48,7810,2018-1,"R$ 42.815,00",48 7810 2018-1
59,6715,2015-1,"R$ 44.375,00",59 6715 2015-1
59,7269,2016-1,"R$ 49.343,00",59 7269 2016-1
21,5578,2013-1,"R$ 32.522,00",21 5578 2013-1
48,3906,2008-1,"R$ 20.161,00",48 3906 2008-1
33,7798,2016-3,"R$ 173.708,00",33 7798 2016-3
21,6097,2015-1,"R$ 54.018,00",21 6097 2015-1
21,8237,2019-1,"R$ 120.602,00",21 8237 2019-1
7,6090,2022-1,"R$ 275.944,00",7 6090 2022-1
48,1995,2014-1,"R$ 21.224,00",48 1995 2014-1
22,859,2009-3,"R$ 71.289,00",22 859 2009-3
23,7791,2021-1,"R$ 157.590,00",23 7791 2021-1
59,2391,2008-1,"R$ 25.579,00",59 2391 2008-1
48,4481,2013-1,"R$ 30.615,00",48 4481 2013-1
48,4481,2015-1,"R$ 41.640,00",48 4481 2015-1
21,8397,2021-3,"R$ 211.222,00",21 8397 2021-3
23,4380,2010-1,"R$ 25.764,00",23 4380 2010-1
48,4506,2012-1,"R$ 27.780,00",48 4506 2012-1
21,5273,2016-1,"R$ 46.252,00",21 5273 2016-1
59,2391,2005-1,"R$ 23.139,00",59 2391 2005-1
59,2472,2009-1,"R$ 45.785,00",59 2472 2009-1
44,4338,2008-1,"R$ 20.351,00",44 4338 2008-1
23,7791,2019-1,"R$ 119.819,00",23 7791 2019-1
48,5511,2012-1,"R$ 40.316,00",48 5511 2012-1
21,3966,2015-1,"R$ 32.244,00",21 3966 2015-1
6,6201,2014-1,"R$ 82.974,00",6 6201 2014-1
21,604,2002-1,"R$ 21.571,00",21 604 2002-1
59,6718,2016-1,"R$ 42.085,00",59 6718 2016-1
21,5273,2015-1,"R$ 42.668,00",21 5273 2015-1
29,4830,2015-3,"R$ 167.384,00",29 4830 2015-3
56,2238,1994-3,"R$ 17.094,00",56 2238 1994-3
21,7967,2020-1,"R$ 66.892,00",21 7967 2020-1
44,4718,2011-1,"R$ 20.300,00",44 4718 2011-1
23,4259,2009-1,"R$ 28.950,00",23 4259 2009-1
23,4382,2010-1,"R$ 24.497,00",23 4382 2010-1
48,5675,2012-1,"R$ 46.031,00",48 5675 2012-1
59,6717,2015-1,"R$ 41.302,00",59 6717 2015-1
29,7191,2018-3,"R$ 129.643,00",29 7191 2018-3
59,6800,2018-1,"R$ 63.174,00",59 6800 2018-1
33,5624,2011-3,"R$ 111.820,00",33 5624 2011-3
41,8635,2019-3,"R$ 222.739,00",41 8635 2019-3
21,7027,2015-1,"R$ 42.176,00",21 7027 2015-1
21,8209,2018-3,"R$ 152.985,00",21 8209 2018-3
59,2535,2015-1,"R$ 46.745,00",59 2535 2015-1
39,9615,2019-3,"R$ 362.336,00",39 9615 2019-3
6,58,2006-1,"R$ 28.561,00",6 58 2006-1
56,6598,2014-1,"R$ 39.922,00",56 6598 2014-1
22,8148,2018-1,"R$ 59.260,00",22 8148 2018-1
59,2395,2004-1,"R$ 15.822,00",59 2395 2004-1
22,8149,2018-1,"R$ 44.595,00",22 8149 2018-1
47,9320,2019-1,"R$ 529.570,00",47 9320 2019-1
26,7756,2017-1,"R$ 82.783,00",26 7756 2017-1
59,6940,2015-1,"R$ 45.794,00",59 6940 2015-1
56,8252,2019-1,"R$ 64.602,00",56 8252 2019-1
48,6972,2015-1,"R$ 38.803,00",48 6972 2015-1
21,533,2003-1,"R$ 14.734,00",21 533 2003-1
31,5420,2011-1,"R$ 58.527,00",31 5420 2011-1
23,7098,2015-1,"R$ 58.230,00",23 7098 2015-1
31,6441,2013-1,"R$ 49.429,00",31 6441 2013-1
59,2438,2006-1,"R$ 29.602,00",59 2438 2006-1
59,7295,2016-1,"R$ 46.082,00",59 7295 2016-1
