Ano,CodAno,Modelo,CodModelo,Marca,CodMarca
32000 Gasolina,32000-1,A 200 1.3 TB ADVANCE AUT.,8752,MERCEDES-BENZ,39
2022 Gasolina,2022-1,A 200 1.3 TB ADVANCE AUT.,8752,MERCEDES-BENZ,39
2021 Gasolina,2021-1,A 200 1.3 TB ADVANCE AUT.,8752,MERCEDES-BENZ,39
2020 Gasolina,2020-1,A 200 1.3 TB ADVANCE AUT.,8752,MERCEDES-BENZ,39
2019 Gasolina,2019-1,A 200 1.3 TB ADVANCE AUT.,8752,MERCEDES-BENZ,39
32000 Gasolina,32000-1,A 250 2.0 TB HATCH,9318,MERCEDES-BENZ,39
2022 Gasolina,2022-1,A 250 2.0 TB HATCH,9318,MERCEDES-BENZ,39
2021 Gasolina,2021-1,A 250 2.0 TB HATCH,9318,MERCEDES-BENZ,39
2020 Gasolina,2020-1,C-180 CGI AVANT. 1.6/1.6 FLEXTB 16V AUT.,6928,MERCEDES-BENZ,39
2019 Gasolina,2019-1,C-180 CGI AVANT. 1.6/1.6 FLEXTB 16V AUT.,6928,MERCEDES-BENZ,39
2018 Gasolina,2018-1,C-180 CGI AVANT. 1.6/1.6 FLEXTB 16V AUT.,6928,MERCEDES-BENZ,39
2017 Gasolina,2017-1,C-180 CGI AVANT. 1.6/1.6 FLEXTB 16V AUT.,6928,MERCEDES-BENZ,39
2016 Gasolina,2016-1,C-180 CGI AVANT. 1.6/1.6 FLEXTB 16V AUT.,6928,MERCEDES-BENZ,39
2015 Gasolina,2015-1,C-180 CGI AVANT. 1.6/1.6 FLEXTB 16V AUT.,6928,MERCEDES-BENZ,39
2019 Gasolina,2019-1,C-180 CGI COUPE AVANT. 1.6 TB 16V AUT.,7957,MERCEDES-BENZ,39
2018 Gasolina,2018-1,C-180 CGI COUPE AVANT. 1.6 TB 16V AUT.,7957,MERCEDES-BENZ,39
2017 Gasolina,2017-1,C-180 CGI COUPE AVANT. 1.6 TB 16V AUT.,7957,MERCEDES-BENZ,39
2016 Gasolina,2016-1,C-180 CGI COUPE AVANT. 1.6 TB 16V AUT.,7957,MERCEDES-BENZ,39
2020 Gasolina,2020-1,C-180 CGI EXC. 1.6/1.6 FLEX TB 16V  AUT.,6929,MERCEDES-BENZ,39
2019 Gasolina,2019-1,C-180 CGI EXC. 1.6/1.6 FLEX TB 16V  AUT.,6929,MERCEDES-BENZ,39
2018 Gasolina,2018-1,C-180 CGI EXC. 1.6/1.6 FLEX TB 16V  AUT.,6929,MERCEDES-BENZ,39
2017 Gasolina,2017-1,C-180 CGI EXC. 1.6/1.6 FLEX TB 16V  AUT.,6929,MERCEDES-BENZ,39
2016 Gasolina,2016-1,C-180 CGI EXC. 1.6/1.6 FLEX TB 16V  AUT.,6929,MERCEDES-BENZ,39
2015 Gasolina,2015-1,C-180 CGI EXC. 1.6/1.6 FLEX TB 16V  AUT.,6929,MERCEDES-BENZ,39
2002 Gasolina,2002-1,C-180 CLASSIC/CLASSIC PLUS/ELEGANCE,1541,MERCEDES-BENZ,39
2001 Gasolina,2001-1,C-180 CLASSIC/CLASSIC PLUS/ELEGANCE,1541,MERCEDES-BENZ,39
2000 Gasolina,2000-1,C-180 CLASSIC/CLASSIC PLUS/ELEGANCE,1541,MERCEDES-BENZ,39
1999 Gasolina,1999-1,C-180 CLASSIC/CLASSIC PLUS/ELEGANCE,1541,MERCEDES-BENZ,39
1998 Gasolina,1998-1,C-180 CLASSIC/CLASSIC PLUS/ELEGANCE,1541,MERCEDES-BENZ,39
1997 Gasolina,1997-1,C-180 CLASSIC/CLASSIC PLUS/ELEGANCE,1541,MERCEDES-BENZ,39
1996 Gasolina,1996-1,C-180 CLASSIC/CLASSIC PLUS/ELEGANCE,1541,MERCEDES-BENZ,39
1995 Gasolina,1995-1,C-180 CLASSIC/CLASSIC PLUS/ELEGANCE,1541,MERCEDES-BENZ,39
1994 Gasolina,1994-1,C-180 CLASSIC/CLASSIC PLUS/ELEGANCE,1541,MERCEDES-BENZ,39
1993 Gasolina,1993-1,C-180 CLASSIC/CLASSIC PLUS/ELEGANCE,1541,MERCEDES-BENZ,39
2017 Gasolina,2017-1,C-200 AVANTGARDE 2.0 TB 16V 184CV AUT.,6963,MERCEDES-BENZ,39
2016 Gasolina,2016-1,C-200 AVANTGARDE 2.0 TB 16V 184CV AUT.,6963,MERCEDES-BENZ,39
2015 Gasolina,2015-1,C-200 AVANTGARDE 2.0 TB 16V 184CV AUT.,6963,MERCEDES-BENZ,39
2014 Gasolina,2014-1,C-200 CGI AVANTGARDE 1.8 16V 184CV AUT.,5307,MERCEDES-BENZ,39
2013 Gasolina,2013-1,C-200 CGI AVANTGARDE 1.8 16V 184CV AUT.,5307,MERCEDES-BENZ,39
2012 Gasolina,2012-1,C-200 CGI AVANTGARDE 1.8 16V 184CV AUT.,5307,MERCEDES-BENZ,39
2011 Gasolina,2011-1,C-200 CGI AVANTGARDE 1.8 16V 184CV AUT.,5307,MERCEDES-BENZ,39
2010 Gasolina,2010-1,C-200 CGI AVANTGARDE 1.8 16V 184CV AUT.,5307,MERCEDES-BENZ,39
2020 Gasolina,2020-1,C-200 EQ BOOST 1.5 TB 16V 183CV AUT.,8525,MERCEDES-BENZ,39
2019 Gasolina,2019-1,C-200 EQ BOOST 1.5 TB 16V 183CV AUT.,8525,MERCEDES-BENZ,39
2010 Gasolina,2010-1,C-200 KOMPRESSOR AVANT.1.8 16V AUT,3938,MERCEDES-BENZ,39
2009 Gasolina,2009-1,C-200 KOMPRESSOR AVANT.1.8 16V AUT,3938,MERCEDES-BENZ,39
2008 Gasolina,2008-1,C-200 KOMPRESSOR AVANT.1.8 16V AUT,3938,MERCEDES-BENZ,39
2007 Gasolina,2007-1,C-200 KOMPRESSOR AVANT.1.8 16V AUT,3938,MERCEDES-BENZ,39
2006 Gasolina,2006-1,C-200 KOMPRESSOR AVANT.1.8 16V AUT,3938,MERCEDES-BENZ,39
2020 Gasolina,2020-1,C-300 SPORT 2.0 16V AUT.,7977,MERCEDES-BENZ,39
2019 Gasolina,2019-1,C-300 SPORT 2.0 16V AUT.,7977,MERCEDES-BENZ,39
2018 Gasolina,2018-1,C-300 SPORT 2.0 16V AUT.,7977,MERCEDES-BENZ,39
2017 Gasolina,2017-1,C-300 SPORT 2.0 16V AUT.,7977,MERCEDES-BENZ,39
2020 Gasolina,2020-1,C-43 AMG 3.0 V6 BI-TURBO 367CV AUT,7765,MERCEDES-BENZ,39
2019 Gasolina,2019-1,C-43 AMG 3.0 V6 BI-TURBO 367CV AUT,7765,MERCEDES-BENZ,39
2018 Gasolina,2018-1,C-43 AMG 3.0 V6 BI-TURBO 367CV AUT,7765,MERCEDES-BENZ,39
2017 Gasolina,2017-1,C-43 AMG 3.0 V6 BI-TURBO 367CV AUT,7765,MERCEDES-BENZ,39
2019 Gasolina,2019-1,CLA-200 1.6 TB 16V FLEX AUT.,7958,MERCEDES-BENZ,39
2018 Gasolina,2018-1,CLA-200 1.6 TB 16V FLEX AUT.,7958,MERCEDES-BENZ,39
2017 Gasolina,2017-1,CLA-200 1.6 TB 16V FLEX AUT.,7958,MERCEDES-BENZ,39
2015 Gasolina,2015-1,CLA-200 FIRST EDITION 1.6 TB 16V  AUT.,6699,MERCEDES-BENZ,39
2014 Gasolina,2014-1,CLA-200 FIRST EDITION 1.6 TB 16V  AUT.,6699,MERCEDES-BENZ,39
2017 Gasolina,2017-1,CLA-200 URBAN 1.6 TB 16V/FLEX AUT.,6965,MERCEDES-BENZ,39
2016 Gasolina,2016-1,CLA-200 URBAN 1.6 TB 16V/FLEX AUT.,6965,MERCEDES-BENZ,39
2015 Gasolina,2015-1,CLA-200 URBAN 1.6 TB 16V/FLEX AUT.,6965,MERCEDES-BENZ,39
2014 Gasolina,2014-1,CLA-200 URBAN 1.6 TB 16V/FLEX AUT.,6965,MERCEDES-BENZ,39
2015 Gasolina,2015-1,CLASSE B 200 CGI 1.6 TB SPORT 156CV AUT,6238,MERCEDES-BENZ,39
2014 Gasolina,2014-1,CLASSE B 200 CGI 1.6 TB SPORT 156CV AUT,6238,MERCEDES-BENZ,39
2013 Gasolina,2013-1,CLASSE B 200 CGI 1.6 TB SPORT 156CV AUT,6238,MERCEDES-BENZ,39
2012 Gasolina,2012-1,CLASSE B 200 CGI 1.6 TB SPORT 156CV AUT,6238,MERCEDES-BENZ,39
2018 Gasolina,2018-1,CLASSE B 200 CGI 1.6 TB/FLEX AUT.,6237,MERCEDES-BENZ,39
2017 Gasolina,2017-1,CLASSE B 200 CGI 1.6 TB/FLEX AUT.,6237,MERCEDES-BENZ,39
2016 Gasolina,2016-1,CLASSE B 200 CGI 1.6 TB/FLEX AUT.,6237,MERCEDES-BENZ,39
2015 Gasolina,2015-1,CLASSE B 200 CGI 1.6 TB/FLEX AUT.,6237,MERCEDES-BENZ,39
2014 Gasolina,2014-1,CLASSE B 200 CGI 1.6 TB/FLEX AUT.,6237,MERCEDES-BENZ,39
2013 Gasolina,2013-1,CLASSE B 200 CGI 1.6 TB/FLEX AUT.,6237,MERCEDES-BENZ,39
2012 Gasolina,2012-1,CLASSE B 200 CGI 1.6 TB/FLEX AUT.,6237,MERCEDES-BENZ,39
1993 Gasolina,1993-1,E-190,1596,MERCEDES-BENZ,39
1992 Gasolina,1992-1,E-190,1596,MERCEDES-BENZ,39
1991 Gasolina,1991-1,E-190,1596,MERCEDES-BENZ,39
1990 Gasolina,1990-1,E-190,1596,MERCEDES-BENZ,39
1989 Gasolina,1989-1,E-190,1596,MERCEDES-BENZ,39
1988 Gasolina,1988-1,E-190,1596,MERCEDES-BENZ,39
1987 Gasolina,1987-1,E-190,1596,MERCEDES-BENZ,39
1986 Gasolina,1986-1,E-190,1596,MERCEDES-BENZ,39
2016 Gasolina,2016-1,E-250 CABRIOLET 2.0 TB 211CV AUT.,6840,MERCEDES-BENZ,39
2015 Gasolina,2015-1,E-250 CABRIOLET 2.0 TB 211CV AUT.,6840,MERCEDES-BENZ,39
2014 Gasolina,2014-1,E-250 CABRIOLET 2.0 TB 211CV AUT.,6840,MERCEDES-BENZ,39
32000 Gasolina,32000-1,E-300 AMG LINE 2.0 TB 258CV AUT.,9551,MERCEDES-BENZ,39
2022 Gasolina,2022-1,E-300 AMG LINE 2.0 TB 258CV AUT.,9551,MERCEDES-BENZ,39
2021 Gasolina,2021-1,E-300 AMG LINE 2.0 TB 258CV AUT.,9551,MERCEDES-BENZ,39
2000 Gasolina,2000-1,E-320,1604,MERCEDES-BENZ,39
1999 Gasolina,1999-1,E-320,1604,MERCEDES-BENZ,39
1998 Gasolina,1998-1,E-320,1604,MERCEDES-BENZ,39
1997 Gasolina,1997-1,E-320,1604,MERCEDES-BENZ,39
1996 Gasolina,1996-1,E-320,1604,MERCEDES-BENZ,39
1995 Gasolina,1995-1,E-320,1604,MERCEDES-BENZ,39
1994 Gasolina,1994-1,E-320,1604,MERCEDES-BENZ,39
1993 Gasolina,1993-1,E-320,1604,MERCEDES-BENZ,39
2019 Gasolina,2019-1,GLA 200 NIGHT 1.6. TB 16V FLEX AUT.,8501,MERCEDES-BENZ,39
2020 Gasolina,2020-1,GLA 200 STYLE 1.6 TB 16V/FLEX AUT.,7161,MERCEDES-BENZ,39
2019 Gasolina,2019-1,GLA 200 STYLE 1.6 TB 16V/FLEX AUT.,7161,MERCEDES-BENZ,39
2018 Gasolina,2018-1,GLA 200 STYLE 1.6 TB 16V/FLEX AUT.,7161,MERCEDES-BENZ,39
2017 Gasolina,2017-1,GLA 200 STYLE 1.6 TB 16V/FLEX AUT.,7161,MERCEDES-BENZ,39
2016 Gasolina,2016-1,GLA 200 STYLE 1.6 TB 16V/FLEX AUT.,7161,MERCEDES-BENZ,39
2015 Gasolina,2015-1,GLA 200 STYLE 1.6 TB 16V/FLEX AUT.,7161,MERCEDES-BENZ,39
2015 Gasolina,2015-1,GLA 200 VISION 1.6/1.6 TB 16V FLEX AUT.,7042,MERCEDES-BENZ,39
2020 Gasolina,2020-1,GLA 250 SPORT 2.0 TB 16V 4X2  211CV AUT.,7195,MERCEDES-BENZ,39
2019 Gasolina,2019-1,GLA 250 SPORT 2.0 TB 16V 4X2  211CV AUT.,7195,MERCEDES-BENZ,39
2018 Gasolina,2018-1,GLA 250 SPORT 2.0 TB 16V 4X2  211CV AUT.,7195,MERCEDES-BENZ,39
2017 Gasolina,2017-1,GLA 250 SPORT 2.0 TB 16V 4X2  211CV AUT.,7195,MERCEDES-BENZ,39
2016 Gasolina,2016-1,GLA 250 SPORT 2.0 TB 16V 4X2  211CV AUT.,7195,MERCEDES-BENZ,39
2015 Gasolina,2015-1,GLA 250 SPORT 2.0 TB 16V 4X2  211CV AUT.,7195,MERCEDES-BENZ,39
2017 Gasolina,2017-1,GLC 250 4MATIC 2.0 TB 16V AUT.,7508,MERCEDES-BENZ,39
2016 Gasolina,2016-1,GLC 250 4MATIC 2.0 TB 16V AUT.,7508,MERCEDES-BENZ,39
2019 Diesel,2019-3,GLE-350 SPORT 4MATIC 3.0 V6 4X4 DIESEL,7486,MERCEDES-BENZ,39
2018 Diesel,2018-3,GLE-350 SPORT 4MATIC 3.0 V6 4X4 DIESEL,7486,MERCEDES-BENZ,39
2017 Diesel,2017-3,GLE-350 SPORT 4MATIC 3.0 V6 4X4 DIESEL,7486,MERCEDES-BENZ,39
2016 Diesel,2016-3,GLE-350 SPORT 4MATIC 3.0 V6 4X4 DIESEL,7486,MERCEDES-BENZ,39
2013 Gasolina,2013-1,GLK 300 3.0 V6 24V 4X4 231CV AUT.,5134,MERCEDES-BENZ,39
2012 Gasolina,2012-1,GLK 300 3.0 V6 24V 4X4 231CV AUT.,5134,MERCEDES-BENZ,39
2011 Gasolina,2011-1,GLK 300 3.0 V6 24V 4X4 231CV AUT.,5134,MERCEDES-BENZ,39
2010 Gasolina,2010-1,GLK 300 3.0 V6 24V 4X4 231CV AUT.,5134,MERCEDES-BENZ,39
2015 Diesel,2015-3,ML-350 3.0 V6  4X4 DIESEL,5035,MERCEDES-BENZ,39
2014 Diesel,2014-3,ML-350 3.0 V6  4X4 DIESEL,5035,MERCEDES-BENZ,39
2013 Diesel,2013-3,ML-350 3.0 V6  4X4 DIESEL,5035,MERCEDES-BENZ,39
2012 Diesel,2012-3,ML-350 3.0 V6  4X4 DIESEL,5035,MERCEDES-BENZ,39
2011 Diesel,2011-3,ML-350 3.0 V6  4X4 DIESEL,5035,MERCEDES-BENZ,39
2010 Diesel,2010-3,ML-350 3.0 V6  4X4 DIESEL,5035,MERCEDES-BENZ,39
2000 Gasolina,2000-1,SL-600,1641,MERCEDES-BENZ,39
1999 Gasolina,1999-1,SL-600,1641,MERCEDES-BENZ,39
1998 Gasolina,1998-1,SL-600,1641,MERCEDES-BENZ,39
1997 Gasolina,1997-1,SL-600,1641,MERCEDES-BENZ,39
1996 Gasolina,1996-1,SL-600,1641,MERCEDES-BENZ,39
1995 Gasolina,1995-1,SL-600,1641,MERCEDES-BENZ,39
1994 Gasolina,1994-1,SL-600,1641,MERCEDES-BENZ,39
1993 Gasolina,1993-1,SL-600,1641,MERCEDES-BENZ,39
2012 Gasolina,2012-1,SLK-350 3.5 V6/SLK-350 CGI,1646,MERCEDES-BENZ,39
2011 Gasolina,2011-1,SLK-350 3.5 V6/SLK-350 CGI,1646,MERCEDES-BENZ,39
2010 Gasolina,2010-1,SLK-350 3.5 V6/SLK-350 CGI,1646,MERCEDES-BENZ,39
2009 Gasolina,2009-1,SLK-350 3.5 V6/SLK-350 CGI,1646,MERCEDES-BENZ,39
2008 Gasolina,2008-1,SLK-350 3.5 V6/SLK-350 CGI,1646,MERCEDES-BENZ,39
2007 Gasolina,2007-1,SLK-350 3.5 V6/SLK-350 CGI,1646,MERCEDES-BENZ,39
2006 Gasolina,2006-1,SLK-350 3.5 V6/SLK-350 CGI,1646,MERCEDES-BENZ,39
2005 Gasolina,2005-1,SLK-350 3.5 V6/SLK-350 CGI,1646,MERCEDES-BENZ,39
2016 Gasolina,2016-1,SLK-55 AMG V8 24V,1647,MERCEDES-BENZ,39
2015 Gasolina,2015-1,SLK-55 AMG V8 24V,1647,MERCEDES-BENZ,39
2014 Gasolina,2014-1,SLK-55 AMG V8 24V,1647,MERCEDES-BENZ,39
2013 Gasolina,2013-1,SLK-55 AMG V8 24V,1647,MERCEDES-BENZ,39
2012 Gasolina,2012-1,SLK-55 AMG V8 24V,1647,MERCEDES-BENZ,39
2011 Gasolina,2011-1,SLK-55 AMG V8 24V,1647,MERCEDES-BENZ,39
2010 Gasolina,2010-1,SLK-55 AMG V8 24V,1647,MERCEDES-BENZ,39
2009 Gasolina,2009-1,SLK-55 AMG V8 24V,1647,MERCEDES-BENZ,39
2008 Gasolina,2008-1,SLK-55 AMG V8 24V,1647,MERCEDES-BENZ,39
2007 Gasolina,2007-1,SLK-55 AMG V8 24V,1647,MERCEDES-BENZ,39
2006 Gasolina,2006-1,SLK-55 AMG V8 24V,1647,MERCEDES-BENZ,39
2005 Gasolina,2005-1,SLK-55 AMG V8 24V,1647,MERCEDES-BENZ,39
2006 Diesel,2006-3,SPRINTER 313 VAN STD. 2.2 129CV 16L DIES,1689,MERCEDES-BENZ,39
2005 Diesel,2005-3,SPRINTER 313 VAN STD. 2.2 129CV 16L DIES,1689,MERCEDES-BENZ,39
32000 Diesel,32000-3,SPRINTER 314 CHASSI E.L T.B. 2.2 DIES.,8964,MERCEDES-BENZ,39
2022 Diesel,2022-3,SPRINTER 314 CHASSI E.L T.B. 2.2 DIES.,8964,MERCEDES-BENZ,39
2021 Diesel,2021-3,SPRINTER 314 CHASSI E.L T.B. 2.2 DIES.,8964,MERCEDES-BENZ,39
2020 Diesel,2020-3,SPRINTER 314 CHASSI E.L T.B. 2.2 DIES.,8964,MERCEDES-BENZ,39
2019 Diesel,2019-3,SPRINTER 415 CHASSI L. 2.2 DIESEL,6179,MERCEDES-BENZ,39
2018 Diesel,2018-3,SPRINTER 415 CHASSI L. 2.2 DIESEL,6179,MERCEDES-BENZ,39
2017 Diesel,2017-3,SPRINTER 415 CHASSI L. 2.2 DIESEL,6179,MERCEDES-BENZ,39
2016 Diesel,2016-3,SPRINTER 415 CHASSI L. 2.2 DIESEL,6179,MERCEDES-BENZ,39
2015 Diesel,2015-3,SPRINTER 415 CHASSI L. 2.2 DIESEL,6179,MERCEDES-BENZ,39
2014 Diesel,2014-3,SPRINTER 415 CHASSI L. 2.2 DIESEL,6179,MERCEDES-BENZ,39
2013 Diesel,2013-3,SPRINTER 415 CHASSI L. 2.2 DIESEL,6179,MERCEDES-BENZ,39
2012 Diesel,2012-3,SPRINTER 415 CHASSI L. 2.2 DIESEL,6179,MERCEDES-BENZ,39
2019 Diesel,2019-3,SPRINTER 415 VAN LUXO T.A. 2.2 DIESEL,6182,MERCEDES-BENZ,39
2018 Diesel,2018-3,SPRINTER 415 VAN LUXO T.A. 2.2 DIESEL,6182,MERCEDES-BENZ,39
2017 Diesel,2017-3,SPRINTER 415 VAN LUXO T.A. 2.2 DIESEL,6182,MERCEDES-BENZ,39
2016 Diesel,2016-3,SPRINTER 415 VAN LUXO T.A. 2.2 DIESEL,6182,MERCEDES-BENZ,39
2015 Diesel,2015-3,SPRINTER 415 VAN LUXO T.A. 2.2 DIESEL,6182,MERCEDES-BENZ,39
2014 Diesel,2014-3,SPRINTER 415 VAN LUXO T.A. 2.2 DIESEL,6182,MERCEDES-BENZ,39
2013 Diesel,2013-3,SPRINTER 415 VAN LUXO T.A. 2.2 DIESEL,6182,MERCEDES-BENZ,39
2012 Diesel,2012-3,SPRINTER 415 VAN LUXO T.A. 2.2 DIESEL,6182,MERCEDES-BENZ,39
2012 Gasolina,2012-1,COOPER 1.6 MEC.,4893,MINI,156
2011 Gasolina,2011-1,COOPER 1.6 MEC.,4893,MINI,156
2010 Gasolina,2010-1,COOPER 1.6 MEC.,4893,MINI,156
2009 Gasolina,2009-1,COOPER 1.6 MEC.,4893,MINI,156
2008 Gasolina,2008-1,COOPER 1.6 MEC.,4893,MINI,156
2007 Gasolina,2007-1,COOPER 1.6 MEC.,4893,MINI,156
2014 Gasolina,2014-1,COOPER CABRIO S HIGHGATE 1.6 AUT.,6543,MINI,156
2013 Gasolina,2013-1,COOPER CABRIO S HIGHGATE 1.6 AUT.,6543,MINI,156
2014 Gasolina,2014-1,COOPER COUPE S 1.6 AUT.,5688,MINI,156
2013 Gasolina,2013-1,COOPER COUPE S 1.6 AUT.,5688,MINI,156
2012 Gasolina,2012-1,COOPER COUPE S 1.6 AUT.,5688,MINI,156
2012 Gasolina,2012-1,COOPER ROADSTER 1.6 AUT.,6069,MINI,156
2013 Gasolina,2013-1,COOPER S 1.6 AUT.,4894,MINI,156
2012 Gasolina,2012-1,COOPER S 1.6 AUT.,4894,MINI,156
2011 Gasolina,2011-1,COOPER S 1.6 AUT.,4894,MINI,156
2010 Gasolina,2010-1,COOPER S 1.6 AUT.,4894,MINI,156
2009 Gasolina,2009-1,COOPER S 1.6 AUT.,4894,MINI,156
2008 Gasolina,2008-1,COOPER S 1.6 AUT.,4894,MINI,156
2007 Gasolina,2007-1,COOPER S 1.6 AUT.,4894,MINI,156
2006 Gasolina,2006-1,COOPER S 1.6 AUT.,4894,MINI,156
2005 Gasolina,2005-1,COOPER S 1.6 AUT.,4894,MINI,156
2013 Gasolina,2013-1,COOPER S BAYSWATER 1.6 AUT.,6592,MINI,156
2018 Gasolina,2018-1,COOPER S SEVEN 2.0 TURBO 16V 3P AUT.,7909,MINI,156
2017 Gasolina,2017-1,COOPER S SEVEN 2.0 TURBO 16V 3P AUT.,7909,MINI,156
2007 Gasolina,2007-1,AIRTREK 2.0 16V TB-IC 202CV 4X4 5P,4251,MITSUBISHI,41
2006 Gasolina,2006-1,AIRTREK 2.0 16V TB-IC 202CV 4X4 5P,4251,MITSUBISHI,41
2005 Gasolina,2005-1,AIRTREK 2.0 16V TB-IC 202CV 4X4 5P,4251,MITSUBISHI,41
2017 Gasolina,2017-1,ASX 2.0 16V 160CV AUT.,5424,MITSUBISHI,41
2016 Gasolina,2016-1,ASX 2.0 16V 160CV AUT.,5424,MITSUBISHI,41
2015 Gasolina,2015-1,ASX 2.0 16V 160CV AUT.,5424,MITSUBISHI,41
2014 Gasolina,2014-1,ASX 2.0 16V 160CV AUT.,5424,MITSUBISHI,41
2013 Gasolina,2013-1,ASX 2.0 16V 160CV AUT.,5424,MITSUBISHI,41
2012 Gasolina,2012-1,ASX 2.0 16V 160CV AUT.,5424,MITSUBISHI,41
2011 Gasolina,2011-1,ASX 2.0 16V 160CV AUT.,5424,MITSUBISHI,41
2018 Gasolina,2018-1,ASX 2.0 16V 160CV MEC.,5425,MITSUBISHI,41
2017 Gasolina,2017-1,ASX 2.0 16V 160CV MEC.,5425,MITSUBISHI,41
2016 Gasolina,2016-1,ASX 2.0 16V 160CV MEC.,5425,MITSUBISHI,41
2015 Gasolina,2015-1,ASX 2.0 16V 160CV MEC.,5425,MITSUBISHI,41
2014 Gasolina,2014-1,ASX 2.0 16V 160CV MEC.,5425,MITSUBISHI,41
2013 Gasolina,2013-1,ASX 2.0 16V 160CV MEC.,5425,MITSUBISHI,41
2012 Gasolina,2012-1,ASX 2.0 16V 160CV MEC.,5425,MITSUBISHI,41
2011 Gasolina,2011-1,ASX 2.0 16V 160CV MEC.,5425,MITSUBISHI,41
2017 Gasolina,2017-1,ASX 2.0 16V 4X4 160CV AUT.,5426,MITSUBISHI,41
2016 Gasolina,2016-1,ASX 2.0 16V 4X4 160CV AUT.,5426,MITSUBISHI,41
2015 Gasolina,2015-1,ASX 2.0 16V 4X4 160CV AUT.,5426,MITSUBISHI,41
2014 Gasolina,2014-1,ASX 2.0 16V 4X4 160CV AUT.,5426,MITSUBISHI,41
2013 Gasolina,2013-1,ASX 2.0 16V 4X4 160CV AUT.,5426,MITSUBISHI,41
2012 Gasolina,2012-1,ASX 2.0 16V 4X4 160CV AUT.,5426,MITSUBISHI,41
2011 Gasolina,2011-1,ASX 2.0 16V 4X4 160CV AUT.,5426,MITSUBISHI,41
2019 Gasolina,2019-1,ASX 2.0 16V 4X4 FLEX AUT.,7980,MITSUBISHI,41
2018 Gasolina,2018-1,ASX 2.0 16V 4X4 FLEX AUT.,7980,MITSUBISHI,41
2017 Gasolina,2017-1,ASX 2.0 16V 4X4 FLEX AUT.,7980,MITSUBISHI,41
2016 Gasolina,2016-1,ASX 2.0 16V 4X4 FLEX AUT.,7980,MITSUBISHI,41
32000 Gasolina,32000-1,ASX GLS FWD 2.0 16V FLEX AUT.,8670,MITSUBISHI,41
2022 Gasolina,2022-1,ASX GLS FWD 2.0 16V FLEX AUT.,8670,MITSUBISHI,41
2021 Gasolina,2021-1,ASX GLS FWD 2.0 16V FLEX AUT.,8670,MITSUBISHI,41
2020 Gasolina,2020-1,ASX GLS FWD 2.0 16V FLEX AUT.,8670,MITSUBISHI,41
2020 Gasolina,2020-1,ASX HPE AWD 2.0 16V FLEX AUT.,8671,MITSUBISHI,41
32000 Gasolina,32000-1,ECLIPSE CROSS GLS 1.5 16V 165CV AUT.,8968,MITSUBISHI,41
2023 Gasolina,2023-1,ECLIPSE CROSS GLS 1.5 16V 165CV AUT.,8968,MITSUBISHI,41
2022 Gasolina,2022-1,ECLIPSE CROSS GLS 1.5 16V 165CV AUT.,8968,MITSUBISHI,41
2021 Gasolina,2021-1,ECLIPSE CROSS GLS 1.5 16V 165CV AUT.,8968,MITSUBISHI,41
2020 Gasolina,2020-1,ECLIPSE CROSS GLS 1.5 16V 165CV AUT.,8968,MITSUBISHI,41
32000 Gasolina,32000-1,ECLIPSE CROSS HPE-S 1.5 16V 165CV AUT.,8503,MITSUBISHI,41
2023 Gasolina,2023-1,ECLIPSE CROSS HPE-S 1.5 16V 165CV AUT.,8503,MITSUBISHI,41
2022 Gasolina,2022-1,ECLIPSE CROSS HPE-S 1.5 16V 165CV AUT.,8503,MITSUBISHI,41
2021 Gasolina,2021-1,ECLIPSE CROSS HPE-S 1.5 16V 165CV AUT.,8503,MITSUBISHI,41
2020 Gasolina,2020-1,ECLIPSE CROSS HPE-S 1.5 16V 165CV AUT.,8503,MITSUBISHI,41
2019 Gasolina,2019-1,ECLIPSE CROSS HPE-S 1.5 16V 165CV AUT.,8503,MITSUBISHI,41
32000 Gasolina,32000-1,ECLIPSE CROSS HPE-S 1.5 AWC 165CV AUT.,8504,MITSUBISHI,41
2023 Gasolina,2023-1,ECLIPSE CROSS HPE-S 1.5 AWC 165CV AUT.,8504,MITSUBISHI,41
2022 Gasolina,2022-1,ECLIPSE CROSS HPE-S 1.5 AWC 165CV AUT.,8504,MITSUBISHI,41
2021 Gasolina,2021-1,ECLIPSE CROSS HPE-S 1.5 AWC 165CV AUT.,8504,MITSUBISHI,41
2020 Gasolina,2020-1,ECLIPSE CROSS HPE-S 1.5 AWC 165CV AUT.,8504,MITSUBISHI,41
2019 Gasolina,2019-1,ECLIPSE CROSS HPE-S 1.5 AWC 165CV AUT.,8504,MITSUBISHI,41
2018 Gasolina,2018-1,ECLIPSE CROSS HPE-S 1.5 AWC 165CV AUT.,8504,MITSUBISHI,41
32000 Gasolina,32000-1,ECLIPSE CROSS HPE-S SPORT 1.5 16V AUT.,9553,MITSUBISHI,41
2022 Gasolina,2022-1,ECLIPSE CROSS HPE-S SPORT 1.5 16V AUT.,9553,MITSUBISHI,41
2012 Diesel,2012-3,L200 OUTDOOR GLS 2.5 4X4 CD TDI DIESEL,4122,MITSUBISHI,41
2011 Diesel,2011-3,L200 OUTDOOR GLS 2.5 4X4 CD TDI DIESEL,4122,MITSUBISHI,41
2010 Diesel,2010-3,L200 OUTDOOR GLS 2.5 4X4 CD TDI DIESEL,4122,MITSUBISHI,41
